YEAR,MO,DY,HR,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS50M,WD50M
2017,2,26,14,5.33,-4.37,49.19,0,101.15,7.19,290.88
2017,2,26,15,4.67,-4.22,52.06,0,101.24,7.15,290.39
2017,2,26,16,3.76,-3.96,56.62,0,101.36,6.94,288.37
2017,2,26,17,2.19,-3.17,67.31,0,101.47,6.7,286.74
2017,2,26,18,0.88,-2.63,77.06,0,101.59,6.59,283.43
2017,2,26,19,-0.21,-2.72,83,0,101.69,6.52,279.45
2017,2,26,20,-0.95,-3,86.31,0,101.79,6.36,276.14
2017,2,26,21,-1.61,-3.38,88.69,0,101.85,6.15,273.35
2017,2,26,22,-2.28,-3.81,90.69,0,101.87,5.81,271.46
2017,2,26,23,-2.92,-4.31,92,0,101.89,5.37,268.67
2017,2,27,0,-3.33,-4.7,92.44,0,101.92,5.2,264.56
2017,2,27,1,-3.42,-4.81,92.19,0,101.97,5.28,258.64
2017,2,27,2,-3.38,-4.85,91.56,0,102.02,5.38,251.46
2017,2,27,3,-3.24,-4.81,90.75,0,102.09,5.65,243.54
2017,2,27,4,-3.18,-4.74,90.88,0,102.14,5.71,236.66
2017,2,27,5,-3.12,-4.61,91.44,0,102.2,5.81,231.28
2017,2,27,6,-2.59,-4.32,89.5,0,102.29,6.01,229.37
2017,2,27,7,-0.45,-3.37,80.81,0,102.36,4.77,225.07
2017,2,27,8,2.07,-1.95,74.62,0,102.41,4.1,219.97
2017,2,27,9,5.06,-1.02,64.75,0,102.43,5.8,220.63
2017,2,27,10,6.78,-0.4,60.12,0,102.4,5.91,219.96
2017,2,27,11,8.25,0.08,56.38,0,102.34,6.06,216.03
2017,2,27,12,9.25,0.49,54.25,0,102.26,6.54,214.34
2017,2,27,13,9.58,1.05,55.19,0,102.19,6.88,213.71
2017,2,27,14,9.46,1.73,58.44,0,102.16,6.84,213.4
2017,2,27,15,9,2.59,64.12,0,102.17,6.88,212.9
2017,2,27,16,8.05,3.17,71.12,0,102.19,7.28,216.18
2017,2,27,17,6.57,3.1,78.38,0,102.23,7.7,224.22
2017,2,27,18,5.04,2.74,85,0,102.28,7.65,231.92
2017,2,27,19,3.88,2.26,89.06,0,102.31,7.04,237.09
2017,2,27,20,2.99,1.76,91.56,0,102.33,5.93,237.21
2017,2,27,21,2.61,1.35,91.56,0,102.3,4.87,231.18
2017,2,27,22,2.58,1.26,91.19,0,102.27,4.47,222.95
2017,2,27,23,2.44,1.51,93.75,0,102.26,4.37,216.93
2017,2,28,0,2.57,1.94,95.75,0,102.26,4.21,207.66
2017,2,28,1,2.57,2.34,98.44,0,102.23,4.09,195.84
2017,2,28,2,2.53,2.71,100,0,102.22,4.02,189.17
2017,2,28,3,2.76,3.05,100,0,102.22,3.61,184.71
2017,2,28,4,3.16,3.35,100,0,102.22,3.02,179.56
2017,2,28,5,3.69,3.6,99.31,0,102.21,2.21,172.67
2017,2,28,6,4.11,3.78,97.75,0,102.18,1.79,150.75
2017,2,28,7,4.59,4.17,97.12,0.01,102.15,2.1,135
2017,2,28,8,7.78,5.73,87,0.01,102.1,1.81,134.12
2017,2,28,9,10.72,7.21,79,0.01,102.04,1.63,141.43
2017,2,28,10,13.51,8.48,71.56,0,102.02,2.4,184.67
2017,2,28,11,15.14,8.96,66.56,0,101.93,2.97,194.18
2017,2,28,12,15.62,9.15,65.38,0,101.83,3.28,202.84
2017,2,28,13,14.18,10.34,77.81,0,101.65,3.26,171.31
2017,2,28,14,13.51,10.33,81,0,101.54,3.86,148.82
2017,2,28,15,13.03,10.45,84.31,0.01,101.45,4.1,140.49
2017,2,28,16,11.42,10.48,93.88,0.01,101.44,4.97,142.73
2017,2,28,17,10.15,9.9,98.25,0.01,101.39,5.68,144.45
2017,2,28,18,9.47,9.53,100,0.02,101.4,5.46,151.64
2017,2,28,19,9.19,9.19,99.94,0.05,101.34,5.22,161.67
2017,2,28,20,8.87,8.96,100,0.07,101.28,5.22,175.28
2017,2,28,21,9.33,9.22,99.12,0.05,101.2,6.08,189.55
2017,2,28,22,10.04,9.7,97.75,0.03,101.07,6.35,194.4
2017,2,28,23,9.93,9.69,98.31,0.02,100.94,5.89,193.58
2017,3,1,0,9.91,9.64,98.12,0.02,100.84,5.57,192.55
2017,3,1,1,9.48,9.4,99.44,0.02,100.71,5.55,187.77
2017,3,1,2,9.37,9.37,99.88,0.02,100.61,5.88,190.73
2017,3,1,3,9.43,9.44,100,0.01,100.53,6.07,199.23
2017,3,1,4,10.01,9.81,98.56,0.03,100.48,5.86,209.47
2017,3,1,5,10.11,10.01,99.31,0.05,100.41,5.83,209.9
2017,3,1,6,10.34,10.32,99.75,0.05,100.27,6.18,201.99
2017,3,1,7,11.69,11.3,97.44,0.09,100.1,6.42,193.51
2017,3,1,8,13.25,12.65,96.25,0.09,100.1,8.02,208.06
2017,3,1,9,14.51,13.82,95.62,0.08,99.96,8.84,205.09
2017,3,1,10,15.68,14.6,93.38,0.49,99.79,11.4,207.43
2017,3,1,11,17.11,15.4,89.81,0.58,99.67,12.79,218
2017,3,1,12,18.1,15.73,86.06,0.01,99.55,12.85,223
2017,3,1,13,18.5,15.68,83.69,0.01,99.44,12.7,226.25
2017,3,1,14,19.15,15.79,80.88,0.03,99.37,12.39,226.84
2017,3,1,15,19.19,15.83,80.88,0.05,99.33,12.29,225
2017,3,1,16,18.47,15.64,83.56,0.03,99.28,12.18,224.32
2017,3,1,17,17.43,15.31,87.44,0,99.25,11.82,223.85
2017,3,1,18,16.75,14.97,89.31,0,99.23,11.06,222.11
2017,3,1,19,16.19,14.51,89.88,0,99.15,10.58,217.26
2017,3,1,20,15.62,13.98,89.94,0,99.07,10.86,215.99
2017,3,1,21,15.12,13.48,90,0.03,99.1,11.42,222.31
2017,3,1,22,14.95,13.42,90.69,1.48,99.08,12.42,224.34
2017,3,1,23,15.4,14.12,92.12,0.76,99.04,13.63,231.63
2017,3,2,0,15.2,13.26,88.31,0.14,99.07,13.32,253.79
2017,3,2,1,12.69,8.12,74.12,0.02,99.15,13.83,275.87
2017,3,2,2,9.58,4.43,70.19,0,99.25,13.98,278.06
2017,3,2,3,8.07,2.15,66.38,0,99.32,13.88,275.3
2017,3,2,4,7.23,0.61,62.75,0,99.39,13.86,273.07
2017,3,2,5,6.43,0.17,64.19,0,99.48,14.07,273.6
2017,3,2,6,5.58,-0.81,63.38,0,99.61,14.77,276.68
2017,3,2,7,4.79,-2.35,59.88,0,99.82,15.15,282.45
2017,3,2,8,4.21,-3.98,54.94,0,100.02,14.62,287.77
2017,3,2,9,4.4,-4.55,51.69,0,100.17,13.92,289.47
2017,3,2,10,5.06,-4.37,50.12,0,100.25,13.46,289.64
2017,3,2,11,5.86,-4.2,48.06,0,100.3,13.09,290.44
2017,3,2,12,6.49,-4.15,46.19,0,100.34,12.81,291.51
2017,3,2,13,6.86,-4.2,44.81,0,100.39,12.46,293.24
2017,3,2,14,6.96,-4.27,44.31,0,100.47,11.82,294.69
2017,3,2,15,6.66,-4.38,44.81,0,100.55,10.9,295.52
2017,3,2,16,5.71,-4.33,48.06,0,100.66,9.84,294.84
2017,3,2,17,3.8,-3.69,57.81,0,100.81,8.76,292.88
2017,3,2,18,2.41,-3.27,65.81,0,100.96,8.28,292.64
2017,3,2,19,1.56,-3.1,70.88,0,101.08,7.75,295.43
2017,3,2,20,0.61,-2.92,76.88,0,101.19,6.83,298.79
2017,3,2,21,-0.33,-2.88,82.81,0,101.28,6.61,302.39
2017,3,2,22,-0.74,-3.1,84.31,0,101.35,6.29,304.01
2017,3,2,23,-1.52,-3.35,88.19,0,101.4,6.23,300.3
2017,3,3,0,-1.75,-3.93,86.06,0,101.45,6.82,296.45
2017,3,3,1,-1.95,-4.85,81.25,0,101.49,6.74,292.41
2017,3,3,2,-2.57,-5.31,82.25,0,101.5,6.78,287.56
2017,3,3,3,-2.99,-5.55,83.62,0,101.52,6.67,284.25
2017,3,3,4,-3.25,-5.63,84.94,0,101.56,6.39,281.57
2017,3,3,5,-3.43,-5.63,86.19,0,101.61,6.04,279.23
2017,3,3,6,-3.39,-5.46,87.06,0,101.69,5.73,278.47
2017,3,3,7,-1.75,-5.62,74.94,0,101.76,5.73,286.14
2017,3,3,8,-0.35,-7.12,59,0,101.78,6.5,292.16
2017,3,3,9,0.3,-7.74,53.31,0,101.8,6.4,293.06
2017,3,3,10,1.01,-7.97,49.75,0,101.8,6.5,292.84
2017,3,3,11,1.56,-8.19,47,0,101.78,6.71,292.09
2017,3,3,12,2.1,-8.28,44.88,0,101.75,6.93,290.37
2017,3,3,13,2.5,-8.19,43.88,0,101.71,7.41,288.76
2017,3,3,14,2.23,-8.15,44.88,0,101.71,7.88,288.38
2017,3,3,15,1.87,-8.07,46.31,0,101.75,7.63,285.37
2017,3,3,16,1.33,-7.45,50.69,0,101.79,6.71,274.34
2017,3,3,17,0.09,-6.01,62.44,0,101.84,6.87,263.01
2017,3,3,18,-0.23,-4.7,71.12,0.01,101.96,8.06,277.52
2017,3,3,19,-1.17,-5.59,72.06,0.01,102.14,10.14,307.01
2017,3,3,20,-2.76,-8.1,66.69,0,102.29,9.73,320.67
2017,3,3,21,-3.69,-8.63,68.69,0,102.38,8.52,320.25
2017,3,3,22,-3.96,-8.95,68.38,0,102.43,8.35,317.01
2017,3,3,23,-4.02,-9.85,63.75,0,102.47,8.83,315.54
2017,3,4,0,-4.5,-10.69,61.62,0,102.53,8.76,317.06
2017,3,4,1,-5.13,-11.1,62.69,0,102.58,8.62,319.12
2017,3,4,2,-5.67,-11.35,64.12,0,102.6,8.19,319.06
2017,3,4,3,-5.93,-11.35,65.69,0,102.61,7.44,315.17
2017,3,4,4,-6.12,-11.24,67.38,0,102.64,6.65,308.94
2017,3,4,5,-6.26,-11.13,68.81,0,102.68,6.14,303
2017,3,4,6,-6.18,-11.02,68.94,0,102.73,5.9,298.53
2017,3,4,7,-5.27,-11.06,63.62,0,102.77,6.52,298.1
2017,3,4,8,-4.13,-11.17,57.25,0,102.77,7.67,300.95
2017,3,4,9,-3.27,-11.27,52.75,0,102.74,8.06,302.66
2017,3,4,10,-2.38,-11.11,49.75,0,102.7,8.52,303.7
2017,3,4,11,-1.74,-10.81,48.44,0,102.65,9.31,304.72
2017,3,4,12,-1.28,-10.62,47.44,0,102.62,10.14,307.45
2017,3,4,13,-1.2,-10.77,46.44,0,102.57,10.81,312.07
2017,3,4,14,-1.63,-11.24,46.19,0,102.58,11.15,317.27
2017,3,4,15,-2.38,-11.8,46.75,0,102.62,11.17,322.13
2017,3,4,16,-3.27,-12.31,48.06,0,102.69,10.83,326.5
2017,3,4,17,-4.76,-12.69,52.69,0,102.79,10.46,330.47
2017,3,4,18,-5.81,-12.95,56.38,0,102.9,10.19,333.4
2017,3,4,19,-6.52,-13.28,58.12,0,102.97,9.84,335.43
2017,3,4,20,-7.05,-13.52,59.56,0,103.01,9.33,337.19
2017,3,4,21,-7.42,-13.65,60.81,0,103.03,8.79,337.2
2017,3,4,22,-7.9,-13.77,62.69,0,103.04,8.42,336.19
2017,3,4,23,-8.63,-13.84,66.38,0,103.05,8.04,335.1
2017,3,5,0,-9.3,-13.78,70.75,0,103.06,7.64,333.93
2017,3,5,1,-9.88,-13.73,74.88,0,103.07,7.23,332.3
2017,3,5,2,-10.35,-13.67,78.31,0,103.08,6.91,328.21
2017,3,5,3,-10.68,-13.7,80.44,0,103.11,6.74,326.44
2017,3,5,4,-11.05,-13.67,83.19,0,103.15,6.32,326.8
2017,3,5,5,-11.45,-13.8,85.12,0,103.19,6.22,328.86
2017,3,5,6,-11.65,-13.92,85.62,0,103.24,6.14,330.56
2017,3,5,7,-10.4,-14.46,73.06,0,103.28,6.64,336.33
2017,3,5,8,-8.24,-14.75,59.06,0,103.28,6.45,339.94
2017,3,5,9,-5.69,-14.63,48.06,0,103.24,6.57,342.64
2017,3,5,10,-3.31,-14.24,40.75,0,103.16,6.78,345.12
2017,3,5,11,-1.37,-13.61,36.69,0,103.07,6.62,344.73
2017,3,5,12,0.1,-12.91,34.62,0,102.94,6.21,341.36
2017,3,5,13,1.12,-12.22,34.06,0,102.82,5.73,336.69
2017,3,5,14,1.66,-11.56,34.69,0,102.73,5.2,333.97
2017,3,5,15,1.63,-10.71,37.38,0,102.68,4.6,330.52
2017,3,5,16,0.98,-8.23,49.06,0,102.67,3.93,325.93
2017,3,5,17,-1.47,-6.24,69.81,0,102.68,3.69,318.61
2017,3,5,18,-2.21,-7.14,68.69,0,102.72,3.77,312.56
2017,3,5,19,-2.71,-7.61,68.81,0,102.75,3.89,313.54
2017,3,5,20,-3,-8.45,65.62,0,102.77,3.65,320.9
2017,3,5,21,-3.1,-9.22,61.94,0,102.76,3.22,333.68
2017,3,5,22,-3.49,-9.46,62.62,0,102.75,3.06,349.84
2017,3,5,23,-4.07,-9.63,64.81,0,102.73,3.06,4.54
2017,3,6,0,-4.76,-9.95,66.81,0,102.74,3.17,18.39
2017,3,6,1,-5.56,-10.15,70.25,0,102.73,3.47,29.86
2017,3,6,2,-6.31,-10.21,74.56,0,102.71,3.8,37.58
2017,3,6,3,-6.92,-10.25,78.38,0,102.71,4,43.73
2017,3,6,4,-7.1,-10.31,79.19,0,102.71,4.07,50.29
2017,3,6,5,-7.08,-10.31,79.12,0,102.72,3.97,54.62
2017,3,6,6,-6.61,-9.93,78.5,0,102.74,3.71,56.41
2017,3,6,7,-3.91,-9.35,65.94,0,102.78,2.63,56.64
2017,3,6,8,-1.2,-10.33,48,0,102.79,1.4,76.43
2017,3,6,9,1.34,-10.63,38.44,0,102.78,0.64,155.32
2017,3,6,10,3.26,-9.73,36.25,0,102.73,1.36,200.21
2017,3,6,11,4.65,-8.12,37.75,0,102.67,2.09,202.92
2017,3,6,12,5.76,-6.46,40.19,0,102.56,2.76,200.54
2017,3,6,13,6.52,-4.99,43,0,102.46,3.23,197.47
2017,3,6,14,6.76,-3.65,47.06,0,102.37,3.59,192.83
2017,3,6,15,6.3,-2.55,52.94,0,102.32,3.87,186.26
2017,3,6,16,4.11,-0.2,73.62,0,102.29,4.68,172.03
2017,3,6,17,1.19,-1.42,82.56,0,102.29,6.21,169.41
2017,3,6,18,0.44,-1.99,83.44,0,102.32,6.84,170.94
2017,3,6,19,0.73,-1.92,82.25,0,102.35,6.64,173.52
2017,3,6,20,0.92,-1.68,82.56,0,102.38,5.95,176.84
2017,3,6,21,0.87,-1.47,84.12,0,102.36,5.35,177.99
2017,3,6,22,0.73,-1.08,87.62,0.01,102.35,4.9,181.28
2017,3,6,23,0.83,-0.67,89.69,0.01,102.31,4.58,179.22
2017,3,7,0,0.91,-0.32,91.38,0.02,102.28,4.51,176.23
2017,3,7,1,1.14,0.12,92.94,0.01,102.24,4.62,174.47
2017,3,7,2,1.33,0.53,94.5,0,102.18,4.67,166.36
2017,3,7,3,1.63,1.02,95.88,0.02,102.13,4.96,156.99
2017,3,7,4,2.06,1.58,96.75,0.07,102.11,5.42,145.81
2017,3,7,5,2.33,2.17,98.94,0.19,102.07,5.99,140.35
2017,3,7,6,2.89,2.89,100,0.35,102.06,6.34,143.62
2017,3,7,7,3.89,3.7,98.69,0.47,102.05,6.2,154.4
2017,3,7,8,5.05,4.59,96.75,0.4,102.02,6.29,175.8
2017,3,7,9,5.98,5.39,95.94,0.25,101.95,5.85,190.54
2017,3,7,10,6.76,6.09,95.38,0.1,101.87,5.12,196.94
2017,3,7,11,8.12,7.09,93.06,0.02,101.76,4.65,190.95
2017,3,7,12,9.49,7.94,89.94,0,101.64,4.72,185.41
2017,3,7,13,10.33,8.4,87.75,0,101.54,5.31,186.84
2017,3,7,14,11.66,8.94,83.25,0,101.47,6.21,193.39
2017,3,7,15,12.05,9.42,83.94,0,101.42,6.57,193.54
2017,3,7,16,11.08,9.35,89.06,0,101.37,7.61,190.58
2017,3,7,17,9.76,8.95,94.69,0,101.33,8.84,190.18
2017,3,7,18,9.25,8.8,96.94,0.01,101.31,9.38,193.87
2017,3,7,19,9.44,8.79,95.75,0.04,101.3,9.27,199.96
2017,3,7,20,9.46,8.66,94.81,0.12,101.25,9.02,202.25
2017,3,7,21,9.23,8.47,95,0.11,101.17,8.29,201.85
2017,3,7,22,8.89,8.3,96,0.1,101.06,7.74,200.37
2017,3,7,23,9.52,8.64,94.25,0.14,100.96,9.42,202.01
2017,3,8,0,10.24,9.32,94.06,0.12,100.87,10.05,203.06
2017,3,8,1,10.53,9.83,95.38,0.1,100.78,9.93,202.83
2017,3,8,2,10.63,10.15,96.88,0.22,100.69,9.1,202.82
2017,3,8,3,11.11,10.66,96.94,0.41,100.62,9.67,208.51
2017,3,8,4,11.12,10.81,97.88,0.52,100.59,8.96,218.24
2017,3,8,5,11.17,10.73,97,0.36,100.68,8.82,248.21
2017,3,8,6,9.75,8.29,90.81,0.14,100.83,9.07,288.42
2017,3,8,7,7.92,5.37,84,0.05,101,7.99,306.21
2017,3,8,8,7.97,3.28,72.25,0.01,101.1,7.1,299.67
2017,3,8,9,9.31,1.72,59.06,0,101.13,7.64,292.03
2017,3,8,10,10.55,0.57,50.12,0,101.12,8.17,285.14
2017,3,8,11,11.57,0.12,45.31,0,101.08,8.24,278.89
2017,3,8,12,12.31,0.17,43.25,0,100.99,8.15,273.3
2017,3,8,13,12.89,0.73,43.31,0,100.89,7.8,259.67
2017,3,8,14,13.19,1.43,44.69,0,100.82,8.74,248.73
2017,3,8,15,13.13,2.05,46.94,0,100.8,9.42,244.45
2017,3,8,16,12.34,2.8,52.12,0,100.78,9.58,241.3
2017,3,8,17,10.34,2.68,58.94,0,100.77,10.2,243.32
2017,3,8,18,9.1,2.33,62.56,0,100.8,10.51,249.87
2017,3,8,19,8.33,2.1,64.75,0,100.84,10.2,253.17
2017,3,8,20,8.15,1.62,63.38,0,100.84,10.83,250.7
2017,3,8,21,8.2,1.37,62,0,100.82,11.45,249.22
2017,3,8,22,8.3,1.37,61.56,0,100.79,12.01,250.47
2017,3,8,23,8.39,1.5,61.75,0,100.79,12.27,255.93
2017,3,9,0,7.76,1.97,66.69,0,100.84,11.29,261.65
2017,3,9,1,7.67,1.98,67.12,0,100.89,11.62,266.3
2017,3,9,2,7.22,1.83,68.5,0,100.9,11.15,267.71
2017,3,9,3,6.94,1.57,68.5,0,100.94,11.16,268.84
2017,3,9,4,6.58,1.37,69.25,0,100.97,10.9,268.56
2017,3,9,5,6.27,1.15,69.62,0,101.01,10.89,268.68
2017,3,9,6,6.3,1.06,69.06,0,101.04,10.66,269.62
2017,3,9,7,7.88,1.37,63.44,0,101.09,10.18,272.9
2017,3,9,8,9.63,0.83,54.31,0,101.09,10.77,277.21
2017,3,9,9,10.73,-0.4,46.12,0,101.04,11.86,279.86
2017,3,9,10,11.63,-0.49,43.12,0,100.98,11.71,280.11
2017,3,9,11,12.55,-0.02,42.06,0,100.94,11.3,277.71
2017,3,9,12,13.37,0.6,41.62,0,100.89,11.09,278.26
2017,3,9,13,13.87,1.12,41.88,0,100.83,10.94,278.83
2017,3,9,14,13.98,1.6,43,0,100.79,10.46,277.25
2017,3,9,15,13.65,2.15,45.75,0,100.79,9.78,277.76
2017,3,9,16,12.51,3.12,52.75,0,100.83,8.77,282.5
2017,3,9,17,9.72,3.48,65,0,100.89,8.27,293.9
2017,3,9,18,8.09,3.26,71.44,0,100.94,8.11,311.45
2017,3,9,19,7.83,3.02,71.56,0,100.97,7.84,326.88
2017,3,9,20,7.18,2.65,72.88,0,100.97,7.83,335.84
2017,3,9,21,6.3,1.98,73.81,0,100.97,7.67,343.06
2017,3,9,22,5.43,1.43,75.31,0,100.92,7.16,349.95
2017,3,9,23,4.76,1.15,77.44,0,100.86,6.52,358.21
2017,3,10,0,4.29,1.19,80.12,0.01,100.8,6.01,7.32
2017,3,10,1,3.85,1.28,83.25,0.02,100.83,5.88,8.41
2017,3,10,2,3.14,1.01,85.81,0.02,100.7,5.99,22.45
2017,3,10,3,2.8,1.15,88.75,0.03,100.63,5.44,28.41
2017,3,10,4,2.33,0.99,90.69,0.04,100.51,5.3,39.56
2017,3,10,5,1.58,0.61,93.06,0.16,100.47,4.76,41.07
2017,3,10,6,1.37,0.35,92.81,0.48,100.5,4.83,33.46
2017,3,10,7,1.19,-0.09,91.06,0.74,100.4,6.01,42
2017,3,10,8,1.11,-0.63,88,1.12,100.35,6.91,38.76
2017,3,10,9,1.19,-1.02,85.06,1.51,100.35,7.45,24.74
2017,3,10,10,1.39,-1.33,81.94,1.42,100.34,7.76,13.63
2017,3,10,11,1.49,-1.7,79.12,0.97,100.33,8.01,359.94
2017,3,10,12,1.5,-2.16,76.44,0.51,100.29,8.34,348
2017,3,10,13,1.77,-2.63,72.31,0.15,100.26,8.55,337.44
2017,3,10,14,2.47,-3.13,66.12,0.02,100.25,9.08,328.36
2017,3,10,15,2.33,-3.71,63.88,0.02,100.31,9.32,320.99
2017,3,10,16,1.65,-4.04,65.31,0.02,100.41,8.91,320.01
2017,3,10,17,0.18,-4.42,70.56,0.02,100.51,8.25,325.26
2017,3,10,18,-0.96,-4.82,75,0.02,100.62,8.03,328.82
2017,3,10,19,-1.54,-5.39,75.25,0.02,100.75,8.49,328.62
2017,3,10,20,-2.5,-6.45,74.88,0.01,100.87,9.07,324.75
2017,3,10,21,-3.62,-7.64,74.5,0.01,100.94,9.17,321.54
2017,3,10,22,-4.56,-8.73,73.62,0,101,9.07,319.33
2017,3,10,23,-5.51,-9.81,72.56,0,101.06,9.12,318.79
2017,3,11,0,-5.99,-10.6,70.5,0,101.11,9.13,318.64
2017,3,11,1,-6.15,-11.17,67.81,0,101.17,9.3,317.08
2017,3,11,2,-6.49,-11.92,65.25,0,101.22,9.5,315.3
2017,3,11,3,-6.85,-12.44,64.25,0,101.3,9.38,313.58
2017,3,11,4,-7.15,-12.67,64.62,0,101.39,8.8,311.69
2017,3,11,5,-7.73,-12.96,66.19,0,101.46,7.94,308.4
2017,3,11,6,-7.83,-13.04,66.44,0,101.53,7.13,302.92
2017,3,11,7,-6.58,-12.32,63.5,0,101.59,7.16,297.26
2017,3,11,8,-5.86,-11.89,62,0,101.61,7.37,292.82
2017,3,11,9,-5.32,-11.57,61,0.01,101.62,7.61,289.74
2017,3,11,10,-4.74,-11.22,59.88,0.01,101.61,7.92,288.81
2017,3,11,11,-3.9,-10.85,57.69,0.01,101.57,8.33,289.1
2017,3,11,12,-3.15,-10.54,55.62,0.01,101.53,8.75,289.41
2017,3,11,13,-2.67,-10.31,54.56,0,101.49,9.13,290.11
2017,3,11,14,-2.33,-10.05,54.19,0,101.49,9.47,291.13
2017,3,11,15,-2.35,-9.83,55.38,0,101.52,9.6,292.08
2017,3,11,16,-2.72,-9.69,57.81,0,101.58,9.31,293.34
2017,3,11,17,-3.29,-9.52,61.5,0,101.62,8.83,294.14
2017,3,11,18,-3.92,-9.53,64.75,0,101.69,8.62,295.22
2017,3,11,19,-3.91,-9.58,64.44,0,101.74,8.88,299.23
2017,3,11,20,-4.08,-9.67,64.88,0,101.75,8.73,303.39
2017,3,11,21,-4.38,-9.81,65.81,0,101.78,8.53,306.06
2017,3,11,22,-4.51,-9.96,65.62,0,101.84,8.49,307.94
2017,3,11,23,-4.71,-10.1,65.94,0,101.9,8.42,309.47
2017,3,12,0,-4.99,-10.28,66.44,0,101.95,8.29,312.02
2017,3,12,1,-5.38,-10.59,66.81,0,101.96,8.25,315.58
2017,3,12,2,-5.75,-10.98,66.69,0,101.96,8.11,318.55
2017,3,12,3,-6.79,-11.7,68.56,0,101.97,7.72,319.93
2017,3,12,4,-7.55,-12.2,70.06,0,101.99,7.28,320.93
2017,3,12,5,-7.98,-12.42,71.31,0,102.02,6.79,320.93
2017,3,12,6,-8.05,-12.35,72.12,0,102.04,6.24,319.47
2017,3,12,7,-6.45,-11.59,67.19,0,102.06,6.52,319.23
2017,3,12,8,-5.22,-11.19,62.56,0,102.05,6.57,316.2
2017,3,12,9,-4.33,-10.77,60.19,0,102.06,6.61,310.11
2017,3,12,10,-3.79,-10.42,59.38,0,102.07,6.64,302.79
2017,3,12,11,-3.13,-10.04,58,0,102.07,6.72,296.95
2017,3,12,12,-2.5,-9.65,56.94,0,102.04,7.08,292.78
2017,3,12,13,-2.03,-9.31,56.38,0,102,7.37,291.86
2017,3,12,14,-1.97,-9.07,57.25,0,101.96,7.46,293.99
2017,3,12,15,-2.02,-8.9,58.31,0,101.96,7.51,296.96
2017,3,12,16,-2.15,-8.8,59.5,0,102,7.46,301.24
2017,3,12,17,-2.83,-8.67,63.56,0,102.06,7.07,307.36
2017,3,12,18,-3.59,-8.61,68.12,0,102.15,7.08,314.55
2017,3,12,19,-4.63,-9.02,71.94,0,102.26,7.15,321.88
2017,3,12,20,-5.6,-9.46,75.19,0,102.33,6.96,330.18
2017,3,12,21,-6.34,-9.83,77.62,0,102.38,6.74,336.5
2017,3,12,22,-7.01,-10.13,80.19,0,102.42,6.32,339.46
2017,3,12,23,-7.81,-10.16,85.69,0,102.42,5.65,342.04
2017,3,13,0,-8.21,-10.31,87.44,0,102.44,5.1,341.32
2017,3,13,1,-8.51,-10.47,88.44,0,102.48,4.89,334.54
2017,3,13,2,-8.8,-10.63,89.44,0,102.51,4.96,330.12
2017,3,13,3,-9.04,-10.77,90.44,0,102.53,4.84,329.08
2017,3,13,4,-9.05,-10.73,90.69,0,102.56,4.51,328.95
2017,3,13,5,-9.35,-10.81,92.44,0,102.6,3.99,332.13
2017,3,13,6,-8.81,-10.63,89.62,0,102.63,3.33,339.7
2017,3,13,7,-6.24,-10.66,71.44,0,102.69,2.97,1.21
2017,3,13,8,-4.28,-10.56,61,0,102.72,2.35,10.9
2017,3,13,9,-3.09,-10.77,54.25,0,102.69,1.47,15.44
2017,3,13,10,-1.7,-10.85,47.88,0,102.64,0.49,6.44
2017,3,13,11,-0.27,-10.59,43.5,0,102.56,0.3,164.88
2017,3,13,12,0.75,-9.57,44,0,102.45,1.24,165.79
2017,3,13,13,1.37,-8.49,46.19,0,102.32,2.06,156.74
2017,3,13,14,1.6,-7.76,48.38,0,102.22,2.84,151.74
2017,3,13,15,1.33,-7.09,52.12,0,102.17,3.45,150.82
2017,3,13,16,0.42,-5.95,61.12,0,102.17,3.81,144
2017,3,13,17,-1.32,-5.21,74.69,0,102.17,4.68,133.99
2017,3,13,18,-2.37,-5.54,79.44,0,102.16,4.97,126.49
2017,3,13,19,-2.48,-5.49,80.44,0,102.1,4.8,116.57
2017,3,13,20,-2.1,-5.22,79.69,0.04,102,4.56,108.19
2017,3,13,21,-1.68,-4.67,80.44,0.12,101.88,4.54,99.2
2017,3,13,22,-1.57,-4.04,83.88,0.43,101.79,4.34,89.48
2017,3,13,23,-1.65,-3.37,89,0.82,101.71,5.09,79.74
2017,3,14,0,-1.58,-2.73,93.12,0.97,101.58,5.99,66.55
2017,3,14,1,-1.53,-2.37,95.38,1.14,101.39,7.12,59.52
2017,3,14,2,-1.43,-2.16,96.19,1.35,101.15,8.16,56.45
2017,3,14,3,-1.29,-1.91,96.94,1.85,100.88,9.04,54.43
2017,3,14,4,-1.08,-1.66,97.12,2.37,100.62,9.69,52.67
2017,3,14,5,-0.92,-1.47,97.19,2.97,100.36,10.63,49.71
2017,3,14,6,-0.6,-1.13,96.94,3.97,100.09,12.18,53.82
2017,3,14,7,0.14,-0.4,96.25,7.75,99.81,13.19,56.4
2017,3,14,8,0.58,0.11,96.69,7.49,99.45,14.98,52.12
2017,3,14,9,0.69,0.26,97,6.5,99.02,15.84,46.94
2017,3,14,10,0.89,0.5,97.44,4.6,98.66,15.78,40.12
2017,3,14,11,0.91,0.56,97.81,2.27,98.33,14.66,27.52
2017,3,14,12,0.75,0.42,97.75,0.97,98.11,13.41,9.42
