YEAR,MO,DY,HR,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS50M,WD50M
2017,4,8,7,4.08,0.23,75.88,0,100.93,9.42,288.93
2017,4,8,8,5.03,-0.27,68.38,0,100.96,9.6,296.84
2017,4,8,9,5.93,-0.27,64.31,0,100.99,9.5,300.8
2017,4,8,10,6.87,0.1,61.94,0,101,9.56,301.77
2017,4,8,11,7.83,0.76,60.81,0,100.99,9.64,301.04
2017,4,8,12,8.65,1.47,60.5,0,100.96,9.6,300.51
2017,4,8,13,9.23,2.11,60.94,0,100.93,9.62,300.17
2017,4,8,14,9.6,2.48,61,0,100.91,9.95,301.12
2017,4,8,15,9.73,2.73,61.56,0,100.94,10.21,303.29
2017,4,8,16,9.55,2.94,63.31,0,101.01,10.21,306
2017,4,8,17,8.94,3.24,67.31,0,101.12,10.1,310.36
2017,4,8,18,7.9,3.07,71.38,0,101.26,10.24,316.92
2017,4,8,19,7.16,2.76,73.44,0,101.42,10.14,324.69
2017,4,8,20,6.34,2.41,75.81,0,101.53,9.52,330.55
2017,4,8,21,5.62,2.04,77.62,0,101.58,8.44,331.16
2017,4,8,22,5.12,1.69,78.44,0,101.62,7.15,326.67
2017,4,8,23,4.79,1.47,79.12,0,101.65,6.08,320.11
2017,4,9,0,4.58,1.38,79.88,0,101.7,5.41,313.3
2017,4,9,1,4.4,1.37,80.88,0,101.73,4.98,307.16
2017,4,9,2,4.19,1.37,82.06,0,101.77,4.88,301.91
2017,4,9,3,3.96,1.26,82.75,0,101.83,5.1,303.18
2017,4,9,4,3.6,0.98,83.06,0,101.89,4.9,305.85
2017,4,9,5,3.2,0.98,85.44,0,101.96,4.36,305.97
2017,4,9,6,4.12,1.7,84.19,0,102.02,3.6,299.68
2017,4,9,7,5.26,2.29,81.06,0,102.08,2.72,279.76
2017,4,9,8,6.95,3.6,79.19,0,102.11,2.81,254.54
2017,4,9,9,8.97,4.02,71.12,0,102.14,3.62,251.1
2017,4,9,10,10.07,3.88,65.38,0,102.15,4.02,243.58
2017,4,9,11,10.79,4.12,63.31,0,102.15,4.61,232.64
2017,4,9,12,11.38,4.4,62,0,102.12,5.35,223.76
2017,4,9,13,11.8,4.73,61.81,0,102.07,6.18,217.09
2017,4,9,14,12.03,5.03,62.19,0,102,6.94,212.72
2017,4,9,15,12.05,5.33,63.56,0,101.95,7.49,207.79
2017,4,9,16,11.72,5.65,66.56,0,101.93,7.85,203.2
2017,4,9,17,10.67,6.34,75.25,0,101.95,8.61,200.16
2017,4,9,18,9.39,5.76,78.38,0,101.98,9.71,201.07
2017,4,9,19,8.81,5.56,80.19,0,102.03,10.17,203.87
2017,4,9,20,8.24,5.48,82.81,0,102.08,9.67,206.32
2017,4,9,21,7.7,5.49,85.88,0,102.08,9.05,209.64
2017,4,9,22,7.32,5.6,88.75,0,102.07,8.44,211.84
2017,4,9,23,7.15,5.7,90.38,0,102.08,8.18,214.81
2017,4,10,0,6.91,5.68,91.69,0,102.1,7.96,216.9
2017,4,10,1,6.72,5.55,92.06,0,102.11,7.74,217.08
2017,4,10,2,6.58,5.37,91.88,0,102.13,7.47,216.02
2017,4,10,3,6.45,5.23,91.75,0,102.17,7.24,214.22
2017,4,10,4,6.41,5.24,92,0,102.2,6.89,212.12
2017,4,10,5,6.41,5.36,92.88,0,102.23,6.55,209.69
2017,4,10,6,7.28,5.92,90.94,0,102.26,6.09,206.86
2017,4,10,7,8.01,6.67,91.12,0,102.27,5.54,202.12
2017,4,10,8,9.13,7.76,91.12,0,102.24,5.68,196.22
2017,4,10,9,10.69,8.93,89.19,0,102.2,6.45,197.49
2017,4,10,10,12.16,9.64,85.06,0,102.16,7.48,202.41
2017,4,10,11,13.21,9.92,80.94,0,102.11,8.35,202.85
2017,4,10,12,13.8,9.95,78.06,0,102.06,9.12,201.97
2017,4,10,13,13.95,9.97,77.44,0,102,9.66,201.73
2017,4,10,14,13.89,9.98,77.88,0,101.94,10,199.44
2017,4,10,15,13.38,10.2,81.88,0,101.89,10.28,193.4
2017,4,10,16,12.55,10.07,85.75,0,101.87,10.83,191.28
2017,4,10,17,11.77,9.4,86.12,0,101.89,11.02,194.99
2017,4,10,18,11.38,8.77,84.5,0,101.95,11.26,201.71
2017,4,10,19,11.14,8.45,83.81,0,102.01,11.29,204.93
2017,4,10,20,10.87,8.16,83.56,0,102.03,11.43,206.25
2017,4,10,21,10.55,7.94,84,0,102.01,11.25,205.02
2017,4,10,22,10.27,7.85,85,0,101.97,11.13,204.42
2017,4,10,23,9.98,8,87.5,0,101.96,10.9,202.54
2017,4,11,0,9.76,8.15,89.69,0,101.97,10.46,202.75
2017,4,11,1,9.62,8.29,91.44,0,101.97,10.12,203.22
2017,4,11,2,9.47,8.42,93.12,0,101.97,10.07,204.28
2017,4,11,3,9.35,8.55,94.69,0,101.98,10.04,208.74
2017,4,11,4,9.15,8.69,96.81,0,101.98,9.79,212.95
2017,4,11,5,8.98,8.77,98.62,0,101.98,9.35,214.93
2017,4,11,6,9.67,9.12,96.44,0,101.99,8.42,214.41
2017,4,11,7,10.51,9.74,95.19,0,102.02,7.54,216.74
2017,4,11,8,11.87,10.73,93.38,0,102.06,7.01,225.23
2017,4,11,9,13.5,11.75,90.19,0,102.06,6.07,229.17
2017,4,11,10,14.61,12.27,87.06,0,101.98,5.19,212.64
2017,4,11,11,14.9,12.3,85.69,0,101.91,5.99,195.88
2017,4,11,12,14.86,12.27,85.75,0,101.9,7.17,193.49
2017,4,11,13,14.69,12.18,86.38,0,101.89,7.91,195.88
2017,4,11,14,14.48,12.03,86.69,0,101.87,8.52,195.58
2017,4,11,15,14.09,11.78,87.5,0,101.85,9.08,193.64
2017,4,11,16,13.56,11.69,90.25,0,101.86,9.14,190.69
2017,4,11,17,12.56,11.3,93.75,0,101.85,9.52,187.21
2017,4,11,18,11.48,10.47,94.75,0,101.85,9.9,188.71
2017,4,11,19,10.92,9.8,93.56,0,101.9,9.81,194.33
2017,4,11,20,10.9,9.58,92.19,0,101.93,9.89,202.27
2017,4,11,21,10.8,9.52,92.38,0,101.91,9.33,206.39
2017,4,11,22,10.4,9.4,94,0,101.9,8.63,208.1
2017,4,11,23,9.94,9.27,96.06,0,101.89,7.99,210.22
2017,4,12,0,9.51,9.15,97.94,0,101.89,7.02,215.62
2017,4,12,1,9.39,9.09,98.31,0,101.87,6.11,220.02
2017,4,12,2,9.48,9.08,97.69,0,101.86,5.56,218.27
2017,4,12,3,9.53,9.02,96.94,0,101.84,5.48,214.14
2017,4,12,4,9.51,8.91,96.31,0,101.85,5.39,213.71
2017,4,12,5,9.55,8.84,95.56,0.02,101.88,5,216.1
2017,4,12,6,10.12,9.12,93.88,0.01,101.9,4.35,218
2017,4,12,7,10.68,9.32,91.75,0,101.91,3.5,219.3
2017,4,12,8,11.51,9.89,90.56,0,101.94,3.06,226.24
2017,4,12,9,12.9,10.94,89.31,0.03,101.96,2.74,256.8
2017,4,12,10,13.88,11.7,88.06,0.09,101.97,4.02,299.45
2017,4,12,11,13.95,12.06,89,0.11,101.98,6.32,312.09
2017,4,12,12,13.56,11.78,89.06,0.06,102.01,8.62,323.18
2017,4,12,13,13.2,11.01,86.44,0.01,102,8.13,331.79
2017,4,12,14,14.09,10.31,77.88,0,101.95,5.96,329.23
2017,4,12,15,15.4,9.98,70.06,0,101.94,4.4,310.39
2017,4,12,16,16.32,10.07,66.56,0,101.97,4.06,284.73
2017,4,12,17,16.01,10.63,70.94,0,102.01,3.97,261.28
2017,4,12,18,14.47,9.48,72.12,0,102.06,4.28,250.28
2017,4,12,19,13.3,9.33,76.88,0,102.13,4.64,258.63
2017,4,12,20,12.44,9.31,81.19,0,102.21,4.76,279.17
2017,4,12,21,11.89,9.2,83.5,0,102.24,5.45,316.68
2017,4,12,22,10.98,8.99,87.44,0,102.26,7.29,342.98
2017,4,12,23,10.26,8.67,89.69,0,102.33,9.26,351.85
2017,4,13,0,9.7,8.01,89.06,0,102.41,9.9,355.02
2017,4,13,1,9,7.25,88.69,0,102.45,8.55,354.76
2017,4,13,2,8.33,6.75,89.69,0,102.48,6.93,355.6
2017,4,13,3,7.8,6.45,91.12,0,102.51,5.87,353.66
2017,4,13,4,7.35,6.15,92,0,102.56,5.32,349.33
2017,4,13,5,7.08,5.79,91.5,0,102.63,5.36,342.54
2017,4,13,6,7.8,5.63,86.19,0,102.71,5.98,340.78
2017,4,13,7,8.21,4.55,77.75,0,102.76,7.48,345.3
2017,4,13,8,8.66,3.72,71,0,102.77,7.92,344.78
2017,4,13,9,9.2,3.58,67.81,0,102.75,7.74,340.67
2017,4,13,10,9.89,4.17,67.44,0,102.73,7.42,334.95
2017,4,13,11,10.71,4.92,67.31,0,102.68,6.66,332.23
2017,4,13,12,11.54,5.32,65.5,0,102.61,5.63,330.2
2017,4,13,13,12.32,5.46,62.81,0,102.56,4.91,328.21
2017,4,13,14,13.07,5.29,59.12,0,102.52,4.3,327.09
2017,4,13,15,13.59,5.12,56.44,0,102.5,3.84,325.7
2017,4,13,16,13.73,5.27,56.62,0,102.52,3.62,329.57
2017,4,13,17,13.09,6.3,63.69,0,102.53,3.71,339.01
2017,4,13,18,12.15,6.33,67.75,0,102.55,4.2,349.38
2017,4,13,19,11.37,6.57,72.38,0,102.6,4.92,359.27
2017,4,13,20,10.63,6.77,76.94,0,102.65,5.49,10.91
2017,4,13,21,10.01,6.78,80.25,0,102.65,5.98,18.91
2017,4,13,22,9.34,6.63,83.06,0,102.67,6.01,17.54
2017,4,13,23,8.58,6.3,85.56,0,102.68,5.69,15.37
2017,4,14,0,8.05,6.08,87.25,0,102.68,5.54,9.66
2017,4,14,1,7.55,5.72,88.12,0,102.7,5.55,2.9
2017,4,14,2,7.05,5.26,88.56,0,102.69,5.45,1.4
2017,4,14,3,6.51,4.78,88.81,0,102.69,5.26,3.49
2017,4,14,4,6.15,4.73,90.75,0,102.7,5.11,9.76
2017,4,14,5,5.94,4.92,93.25,0,102.74,4.96,19.03
2017,4,14,6,6.59,5.45,92.38,0,102.79,4.29,24.05
2017,4,14,7,7.5,6.07,90.56,0,102.84,3.51,27.14
2017,4,14,8,9.06,6.56,84.25,0,102.86,3.28,46.16
2017,4,14,9,10.4,6.31,75.88,0,102.87,2.62,52.99
2017,4,14,10,11.21,6.08,70.88,0,102.86,1.89,56.64
2017,4,14,11,11.86,5.82,66.62,0,102.84,1.37,75.81
2017,4,14,12,12.24,5.9,65.25,0,102.81,1.28,104.12
2017,4,14,13,12.38,6.1,65.56,0,102.77,1.56,133.99
2017,4,14,14,12.35,6.26,66.38,0,102.74,2.06,149.74
2017,4,14,15,12.1,6.43,68.25,0,102.72,2.87,160.14
2017,4,14,16,11.58,6.76,72.25,0,102.72,3.97,164.49
2017,4,14,17,10.65,7.29,79.62,0,102.72,5.44,167.56
2017,4,14,18,9.33,7.09,85.81,0,102.75,6.46,171.45
2017,4,14,19,8.81,6.4,84.75,0,102.8,6.67,177.04
2017,4,14,20,8.51,5.95,83.81,0,102.84,6.64,185.33
2017,4,14,21,8.2,5.82,84.81,0,102.84,6.77,193.75
2017,4,14,22,7.94,5.94,87.06,0,102.84,6.74,202.07
2017,4,14,23,7.75,6.19,89.75,0,102.85,6.53,210.25
2017,4,15,0,7.6,6.36,91.81,0,102.85,6.27,215.61
2017,4,15,1,7.48,6.45,93.12,0,102.84,5.97,217.5
2017,4,15,2,7.35,6.47,94.06,0,102.83,5.78,215.92
2017,4,15,3,7.21,6.49,95.19,0,102.83,5.54,212.14
2017,4,15,4,7.05,6.54,96.56,0,102.83,5.3,204.56
2017,4,15,5,7.07,6.61,96.94,0.01,102.81,5.49,195.52
2017,4,15,6,8.44,7.08,91.12,0.02,102.8,6.2,189.2
2017,4,15,7,9.24,7.55,89.06,0,102.8,6.37,185.63
2017,4,15,8,10.12,7.37,83,0,102.79,6.86,183.4
2017,4,15,9,10.71,7.15,78.62,0,102.78,7.33,183.48
2017,4,15,10,11.04,7.07,76.5,0,102.72,7.71,182.96
2017,4,15,11,11.12,7.07,76,0,102.65,8.23,181.2
2017,4,15,12,11.18,7.2,76.38,0,102.58,8.69,182.01
2017,4,15,13,11.19,7.39,77.25,0,102.5,9.16,185.24
2017,4,15,14,11.36,7.78,78.5,0,102.41,9.62,188.78
2017,4,15,15,11.58,8.23,79.81,0,102.31,10.04,190.9
2017,4,15,16,11.56,8.8,83.12,0,102.24,9.87,192.47
2017,4,15,17,11.39,9.34,87.25,0,102.19,9.7,194.36
2017,4,15,18,11.08,9.69,91.12,0.01,102.13,9.81,194.91
2017,4,15,19,10.98,9.98,93.5,0.01,102.11,10.04,199.08
2017,4,15,20,10.94,10.21,95.12,0.01,102.08,10.1,204.54
2017,4,15,21,11,10.44,96.31,0.02,101.99,9.67,206.75
2017,4,15,22,10.91,10.55,97.56,0.02,101.89,9.56,209.08
2017,4,15,23,10.88,10.62,98.25,0.23,101.8,9.52,212.53
2017,4,16,0,10.94,10.69,98.38,0.85,101.73,9.23,216.33
2017,4,16,1,10.98,10.75,98.5,0.79,101.64,8.61,220.44
2017,4,16,2,11.04,10.79,98.25,0.15,101.58,8.11,225.16
2017,4,16,3,11.15,10.83,97.81,0.02,101.53,8.14,230.88
2017,4,16,4,11.28,10.96,97.88,0.02,101.51,8.62,235.71
2017,4,16,5,11.56,11.28,98.06,0.02,101.5,8.89,238.59
2017,4,16,6,12.43,11.94,96.75,0.01,101.49,8.63,239.37
2017,4,16,7,13.41,12.73,95.75,0.01,101.47,8.08,239.22
2017,4,16,8,14.87,13.73,93.25,0.01,101.43,8.03,238.77
2017,4,16,9,16.41,14.53,89,0.01,101.38,8.37,239.75
2017,4,16,10,17.8,14.82,83.19,0.01,101.32,8.58,241.15
2017,4,16,11,18.98,14.75,76.94,0,101.22,9.02,242.39
2017,4,16,12,19.61,14.59,73.31,0,101.13,9.34,239
2017,4,16,13,19.9,14.53,71.81,0,101.02,9.79,233.18
2017,4,16,14,19.97,14.65,72.19,0,100.93,10.4,228.68
2017,4,16,15,19.73,14.91,74.62,0.01,100.87,11.7,226.46
2017,4,16,16,18.83,14.83,78.44,0.03,100.86,12.76,225.45
2017,4,16,17,17.9,14.54,81.62,0.05,100.88,12.89,227.73
2017,4,16,18,17.04,14.26,84.5,0.09,100.9,12.44,231.06
2017,4,16,19,16.3,14.05,87.38,0.13,100.95,11.91,233.78
2017,4,16,20,16.11,14.02,88.19,0.13,100.99,11.15,242.32
2017,4,16,21,16.17,14.12,88.25,0.03,100.97,10.27,254.24
2017,4,16,22,15.94,14.16,89.62,0,100.94,9.25,262.72
2017,4,16,23,15.37,14.05,92.06,0,100.94,8.7,266.29
2017,4,17,0,14.77,13.87,94.5,0,100.94,7.94,266.95
2017,4,17,1,14.33,13.69,96.12,0,100.95,7.65,264.78
2017,4,17,2,14.05,13.58,97.12,0.01,100.97,7.83,265.48
2017,4,17,3,13.8,13.48,98.06,0.01,101.03,7.95,271.35
2017,4,17,4,13.6,13.33,98.25,0,101.11,7.97,280.62
2017,4,17,5,13.62,13.12,96.81,0,101.19,7.79,291.42
2017,4,17,6,14.2,13.16,93.5,0,101.25,6.95,298.99
2017,4,17,7,14.73,13.1,90,0,101.31,6.49,303.8
2017,4,17,8,15.25,12.52,83.75,0,101.37,6.69,313.63
2017,4,17,9,15.68,11.75,77.38,0.01,101.42,6.52,316.89
2017,4,17,10,16.12,11.29,73,0.03,101.42,6.3,315.15
2017,4,17,11,16.15,10.85,70.75,0.1,101.42,6.76,314.06
2017,4,17,12,15.9,10.5,70.25,0.13,101.44,7.45,312.24
2017,4,17,13,15.51,10.1,70.06,0.08,101.46,7.73,313.81
2017,4,17,14,15.4,9.66,68.5,0.01,101.48,8.24,316.15
2017,4,17,15,15.5,9.12,65.62,0,101.49,8.31,316.83
2017,4,17,16,15.44,8.7,64.06,0,101.54,8.15,318.65
2017,4,17,17,14.87,8.98,67.81,0,101.61,8.19,323.96
2017,4,17,18,13.63,8.56,71.38,0,101.7,9.12,332.84
2017,4,17,19,12.78,8.21,73.62,0,101.82,9.71,342.59
2017,4,17,20,12.03,8.01,76.25,0,101.91,9.64,349.06
2017,4,17,21,11.4,7.68,77.69,0,101.95,9.51,352.68
2017,4,17,22,11.01,7.57,79.12,0,102,9.35,355.74
2017,4,17,23,10.62,7.47,80.75,0,102.07,9.2,359.22
2017,4,18,0,10.18,7.23,81.81,0,102.13,8.9,2.16
2017,4,18,1,9.64,6.9,82.94,0,102.19,8.42,2.71
2017,4,18,2,9.12,6.58,84,0,102.24,7.85,1.31
2017,4,18,3,8.78,6.42,85,0,102.32,7.37,1.03
2017,4,18,4,8.48,6.33,86.25,0,102.38,6.94,2.51
2017,4,18,5,8.31,6.35,87.31,0,102.46,6.53,5.49
2017,4,18,6,9.11,6.8,85.31,0,102.56,5.91,9.51
2017,4,18,7,9.97,6.73,80.19,0,102.66,6.2,24.82
2017,4,18,8,10.77,6.46,74.62,0,102.73,5.71,31.17
2017,4,18,9,11.37,6.3,70.94,0,102.79,4.86,32.59
2017,4,18,10,11.8,6.55,70.19,0,102.82,3.55,36.59
2017,4,18,11,12.25,6.72,68.88,0,102.83,2.43,48.78
2017,4,18,12,12.62,6.79,67.56,0,102.83,2.05,83.88
2017,4,18,13,12.69,6.87,67.62,0,102.81,2.87,120.05
2017,4,18,14,12.44,6.64,67.62,0,102.81,4.02,137.6
2017,4,18,15,11.89,6.78,70.81,0,102.84,5.52,146.89
2017,4,18,16,11.06,6.71,74.44,0,102.87,7.09,150.64
2017,4,18,17,10.07,6.45,78.12,0,102.93,7.68,151.3
2017,4,18,18,9.18,6.42,82.69,0,102.97,7.36,149.87
2017,4,18,19,8.74,6.61,86.31,0,103.06,7.36,142.98
2017,4,18,20,8.55,6.63,87.56,0,103.12,8.09,135.74
2017,4,18,21,8.32,6.49,88.12,0,103.15,8.22,128.79
2017,4,18,22,8.08,6.19,87.81,0,103.2,7.84,121.39
2017,4,18,23,7.87,5.89,87.12,0,103.21,7.74,117.65
2017,4,19,0,7.7,5.59,86.38,0,103.18,7.57,117.73
2017,4,19,1,7.67,5.39,85.38,0,103.18,7.2,114.09
2017,4,19,2,7.41,5.05,84.81,0,103.2,6.95,108.48
2017,4,19,3,7.19,4.89,85.19,0,103.24,6.81,104.21
2017,4,19,4,7.05,4.88,85.94,0,103.25,6.98,106.24
2017,4,19,5,7.01,4.94,86.56,0,103.25,7.4,112.21
2017,4,19,6,7.69,5.16,83.88,0,103.23,7.64,120.21
2017,4,19,7,8.08,5.14,81.56,0,103.22,7.39,128.18
2017,4,19,8,8.42,5.25,80.31,0,103.19,7.27,135.44
2017,4,19,9,8.69,5.45,79.94,0,103.15,7.15,142.64
2017,4,19,10,9,5.69,79.62,0,103.11,7.04,147.91
2017,4,19,11,9.32,5.87,78.88,0,103.04,7.14,151.67
2017,4,19,12,9.55,6.05,78.62,0,102.95,7.61,153.86
2017,4,19,13,9.67,6.22,78.88,0,102.87,8.02,155.68
2017,4,19,14,9.58,6.34,80.06,0.01,102.8,8.1,157.74
2017,4,19,15,9.27,6.5,82.62,0.03,102.73,8.33,157.86
2017,4,19,16,9.13,6.8,85.19,0.04,102.66,8.17,155.49
2017,4,19,17,9.1,7.15,87.44,0.06,102.62,7.79,154.08
2017,4,19,18,9.06,7.5,89.81,0.05,102.57,7.53,158.25
2017,4,19,19,9.08,7.78,91.44,0.2,102.53,7.89,169.1
2017,4,19,20,9.09,8.06,93.06,0.23,102.46,7.46,173.87
2017,4,19,21,9.12,8.25,94.12,0.11,102.36,7.04,180
2017,4,19,22,9.19,8.42,94.75,0.09,102.26,6.46,191.09
2017,4,19,23,9.38,8.62,94.88,0.05,102.2,6.23,201.32
2017,4,20,0,9.51,8.79,95.19,0.02,102.09,6.23,207.46
2017,4,20,1,9.59,8.94,95.62,0.01,101.99,5.89,214.62
2017,4,20,2,9.65,9.04,95.81,0.02,101.94,5.34,222.04
2017,4,20,3,9.73,9.09,95.69,0.07,101.89,4.67,227.71
2017,4,20,4,9.87,9.19,95.44,0.29,101.86,3.94,234.86
2017,4,20,5,10.01,9.32,95.38,0.73,101.86,2.87,240.08
2017,4,20,6,10.26,9.59,95.44,0.8,101.85,1.8,248.66
2017,4,20,7,10.48,9.81,95.5,0.34,101.86,1.09,287.92
2017,4,20,8,10.79,10.05,95.12,0.12,101.89,1.55,342.11
2017,4,20,9,11.05,10.18,94.25,0.07,101.91,2.66,7.08
2017,4,20,10,11.37,10.19,92.25,0.03,101.87,3.16,23.59
2017,4,20,11,12.05,10.38,89.5,0.02,101.8,2.76,33.24
2017,4,20,12,12.87,10.69,86.44,0.02,101.76,2.46,30.31
2017,4,20,13,13.4,10.81,84.19,0.03,101.72,2.16,33.35
2017,4,20,14,13.79,10.87,82.5,0.03,101.68,1.88,44.66
2017,4,20,15,13.87,10.93,82.31,0.02,101.66,2.02,67.7
2017,4,20,16,13.55,10.95,84.25,0,101.67,2.7,90.33
2017,4,20,17,12.7,10.91,88.94,0,101.71,4.11,109.43
2017,4,20,18,11.55,10.56,93.69,0,101.72,5.4,120.68
2017,4,20,19,10.79,10.13,95.62,0.01,101.73,5.99,126.57
2017,4,20,20,10.36,9.81,96.31,0.01,101.71,6.34,127.84
2017,4,20,21,10.1,9.58,96.5,0.02,101.64,6.45,126.77
2017,4,20,22,9.9,9.41,96.62,0.05,101.57,6.32,122.22
2017,4,20,23,9.77,9.26,96.44,0.09,101.56,6.3,111.06
2017,4,21,0,9.6,9.1,96.56,0.14,101.53,6.99,101.74
2017,4,21,1,9.43,8.96,96.75,0.32,101.46,7.47,101.83
2017,4,21,2,9.36,8.83,96.31,0.71,101.42,7.34,103.36
2017,4,21,3,9.28,8.74,96.31,0.89,101.39,7.28,106.14
2017,4,21,4,9.19,8.69,96.62,0.58,101.32,7.52,106.61
2017,4,21,5,9.14,8.7,96.94,0.63,101.24,8.19,107.78
2017,4,21,6,9.26,8.77,96.56,1.38,101.21,6.69,108.24
2017,4,21,7,9.44,8.82,95.81,2.08,101.25,4.6,94.67
2017,4,21,8,9.71,8.94,94.81,2.76,101.27,4.27,82.85
2017,4,21,9,10.08,9.19,94,2.16,101.25,4.3,86.35
2017,4,21,10,10.34,9.4,93.69,0.82,101.22,3.87,89.77
2017,4,21,11,10.57,9.54,93.25,0.2,101.17,3.35,87.73
2017,4,21,12,10.83,9.7,92.69,0.09,101.13,3.13,83.12
2017,4,21,13,11.08,9.88,92.31,0.07,101.09,2.95,76.04
2017,4,21,14,11.3,10.05,92,0.06,101.05,2.55,73.23
2017,4,21,15,11.39,10.15,91.94,0.05,101.06,2.29,54.58
2017,4,21,16,11.44,10.26,92.38,0.09,101.11,3.24,35.87
2017,4,21,17,11.34,10.3,93.31,0.29,101.11,4.1,50.64
2017,4,21,18,10.87,10.23,95.75,0.14,101.11,4.55,63.48
2017,4,21,19,10.48,10.05,97,0.01,101.16,5,61.35
2017,4,21,20,10.28,9.85,97.06,0.01,101.2,5.25,56.36
2017,4,21,21,10,9.59,97.19,0.01,101.19,5.32,51.56
2017,4,21,22,9.75,9.33,97.06,0.01,101.18,4.99,45.7
2017,4,21,23,9.58,9.12,96.75,0.01,101.21,4.78,32.65
2017,4,22,0,9.4,8.9,96.56,0.01,101.19,5.02,27.24
2017,4,22,1,9.15,8.69,96.88,0.01,101.12,5.05,29.06
2017,4,22,2,8.93,8.53,97.19,0.01,101.09,5.26,27.02
2017,4,22,3,8.96,8.5,96.75,0.01,101.1,5.53,21.31
2017,4,22,4,8.95,8.44,96.44,0.05,101.1,5.58,22.4
2017,4,22,5,9.05,8.44,95.75,0.13,101.11,5.91,26.8
2017,4,22,6,9.55,8.68,94.19,0.13,101.17,5.94,23.06
2017,4,22,7,9.98,8.9,92.88,0.1,101.24,6.3,18.5
2017,4,22,8,10.33,9.12,92,0.27,101.25,6.1,20.06
2017,4,22,9,10.7,9.32,91,0.73,101.22,5.57,27.28
2017,4,22,10,11.26,9.55,89.12,0.98,101.14,5.5,31.63
2017,4,22,11,11.73,9.67,87.06,1.2,101.15,4.42,18.85
2017,4,22,12,11.84,9.6,86,1.13,101.23,4.09,345.75
2017,4,22,13,11.9,9.46,84.88,0.64,101.27,3.89,330.4
2017,4,22,14,11.97,9.33,83.81,0.66,101.29,3.7,318.08
2017,4,22,15,12.03,9.15,82.38,0.43,101.29,3.47,306.77
2017,4,22,16,12.26,8.94,80.12,0.06,101.26,2.68,301.88
2017,4,22,17,12.21,9.06,81,0,101.22,2.09,320.77
2017,4,22,18,11.59,9.25,85.38,0,101.26,2.18,323.01
2017,4,22,19,11.02,9.11,87.81,0.02,101.38,3.42,309.07
2017,4,22,20,10.73,9.02,89.06,0.11,101.44,4.62,323.87
2017,4,22,21,10.3,8.83,90.5,0.39,101.47,5.27,336.48
2017,4,22,22,9.84,8.52,91.38,0.5,101.52,5.7,340.7
2017,4,22,23,9.31,7.98,91.38,0.06,101.52,6.07,346.3
2017,4,23,0,8.74,7.4,91.31,0,101.55,6.25,340.21
2017,4,23,1,8.12,6.78,91.19,0,101.58,6.19,337.19
2017,4,23,2,7.5,6.27,91.94,0,101.62,6.22,340.7
2017,4,23,3,7.03,5.98,93.12,0,101.67,6.31,348.43
2017,4,23,4,6.71,5.84,94.31,0,101.73,6.63,355.67
2017,4,23,5,6.66,5.82,94.44,0,101.79,6.67,2.68
2017,4,23,6,7.4,6.1,91.38,0,101.83,5.89,9.46
2017,4,23,7,8.81,6.02,82.56,0,101.88,6.17,23.45
2017,4,23,8,10.08,5.34,72.38,0,101.9,5.64,29.44
2017,4,23,9,10.89,5.22,67.94,0,101.91,4.21,33.42
2017,4,23,10,11.42,5.49,66.88,0,101.9,2.81,45
2017,4,23,11,11.94,5.55,64.88,0,101.91,1.3,81.05
2017,4,23,12,12.23,5.8,64.69,0,101.9,1.55,141.57
2017,4,23,13,12.3,6.09,65.81,0,101.85,2.58,161.67
2017,4,23,14,12.19,6.38,67.62,0,101.83,3.5,171.8
2017,4,23,15,11.88,6.59,70,0,101.82,4.12,175.65
2017,4,23,16,11.33,6.81,73.62,0,101.82,4.57,174.21
2017,4,23,17,10.52,6.96,78.56,0,101.82,5.04,169.91
2017,4,23,18,9.64,6.85,82.69,0,101.86,5.34,169.04
2017,4,23,19,9.1,6.87,85.81,0,101.95,5.25,175.14
2017,4,23,20,8.84,6.95,87.81,0,102,5.08,178.77
2017,4,23,21,8.55,7.03,90,0,102.01,5.01,183.04
2017,4,23,22,8.33,7.15,92.06,0,101.99,4.99,187.47
2017,4,23,23,8.34,7.24,92.62,0,101.97,4.79,191.09
2017,4,24,0,8.3,7.24,93,0,101.96,4.26,196.64
2017,4,24,1,8.23,7.19,93,0,101.93,3,201.08
2017,4,24,2,8.37,7.19,92.19,0,101.93,1.71,203.4
2017,4,24,3,8.49,7.25,91.69,0,101.95,0.9,173
2017,4,24,4,8.47,7.2,91.62,0,101.98,1.17,129.85
2017,4,24,5,8.52,7.3,91.88,0,102.03,1.65,116.08
2017,4,24,6,9.06,7.64,90.62,0,102.1,1.9,104.78
2017,4,24,7,9.76,7.79,87.38,0,102.15,2.49,100.29
2017,4,24,8,10.4,7.92,84.44,0,102.15,3.65,104.36
2017,4,24,9,10.9,8.12,82.75,0,102.16,4.09,109.3
2017,4,24,10,11.19,8.37,82.56,0,102.14,4.57,110.2
2017,4,24,11,11.39,8.62,83,0.01,102.09,5.02,109.25
2017,4,24,12,11.47,8.77,83.38,0.01,102.06,5.02,103.22
2017,4,24,13,11.32,8.83,84.5,0.03,102.04,4.95,91.18
2017,4,24,14,11.12,8.88,85.94,0.05,102.02,5.34,81.83
2017,4,24,15,10.89,9.05,88.31,0.04,102.03,5.86,80.86
2017,4,24,16,10.66,9.22,90.62,0.01,102.04,6.19,81.87
