YEAR,MO,DY,HR,T2M,T2MDEW,RH2M,PRECTOTCORR,PS,WS50M,WD50M
2017,3,8,6,9.05,8.55,96.75,0.31,100.44,7.5,270.95
2017,3,8,7,7.87,6.24,89.81,0.08,100.59,8.43,306.37
2017,3,8,8,7.2,4.04,80.44,0.03,100.7,7.28,309.07
2017,3,8,9,8.25,2.66,67.88,0,100.74,7.32,297.06
2017,3,8,10,9.68,1.52,56.75,0,100.73,8.08,289.66
2017,3,8,11,10.81,0.8,50,0,100.7,7.92,282.24
2017,3,8,12,11.57,0.37,46.12,0,100.63,8,273.75
2017,3,8,13,12,0.51,45.19,0,100.54,7.77,262.02
2017,3,8,14,12.12,1.19,47.12,0,100.49,8.11,249.82
2017,3,8,15,11.9,2.38,52.12,0,100.48,8.36,240.51
2017,3,8,16,10.95,3.61,60.5,0,100.46,8.84,231.97
2017,3,8,17,9.19,3.33,66.62,0,100.45,9.9,233.99
2017,3,8,18,8.08,2.72,68.81,0,100.46,10.38,243.4
2017,3,8,19,7.21,2.4,71.38,0,100.48,10.18,250.83
2017,3,8,20,6.81,1.89,70.75,0,100.47,10.6,249.81
2017,3,8,21,6.79,1.55,69.19,0,100.44,11.15,245.89
2017,3,8,22,6.89,1.62,68.94,0,100.4,11.67,247.44
2017,3,8,23,6.95,1.85,69.81,0,100.39,11.87,254.93
2017,3,9,0,6.64,2.12,72.75,0,100.44,11.21,263.92
2017,3,9,1,6.14,2.05,74.94,0,100.49,10.69,266.44
2017,3,9,2,5.8,1.74,75,0,100.5,10.89,266.67
2017,3,9,3,5.57,1.37,74.25,0,100.54,10.79,268.92
2017,3,9,4,5.24,1,74,0,100.57,10.68,269.37
2017,3,9,5,5.01,0.81,74.12,0,100.6,10.81,270.99
2017,3,9,6,5.08,0.76,73.5,0,100.65,10.45,273.86
2017,3,9,7,6.62,1.06,67.75,0,100.69,10.18,277.81
2017,3,9,8,8.1,0.14,57.56,0,100.7,11.29,280.65
2017,3,9,9,8.84,-1.19,49.5,0,100.67,12.11,283.47
2017,3,9,10,9.54,-1.14,47.38,0,100.63,11.63,284.55
2017,3,9,11,10.36,-0.85,45.88,0,100.59,11.23,285.29
2017,3,9,12,11.15,-0.43,44.88,0,100.56,10.87,286.19
2017,3,9,13,11.74,0.13,44.94,0,100.51,10.48,284.69
2017,3,9,14,12.01,0.84,46.44,0,100.47,10.01,283.4
2017,3,9,15,11.85,1.8,50.31,0,100.48,9.15,286.41
2017,3,9,16,10.72,2.9,58.75,0,100.52,8.31,293.38
2017,3,9,17,8.05,2.57,68.62,0,100.6,8.37,303.81
2017,3,9,18,6.25,1.73,73,0,100.67,8.44,315.15
2017,3,9,19,5.29,1.11,74.69,0,100.73,8.13,324.51
2017,3,9,20,4.39,0.57,76.38,0,100.74,7.21,334.32
2017,3,9,21,3.56,0.1,78.06,0,100.74,6.72,341.71
2017,3,9,22,3.04,-0.15,79.5,0,100.7,6.21,346.24
2017,3,9,23,2.66,-0.12,81.88,0,100.64,5.58,354.3
2017,3,10,0,2.23,0,85.12,0.02,100.56,5,9.36
2017,3,10,1,1.8,0.01,87.94,0.08,100.61,4.37,10.2
2017,3,10,2,1.39,-0.13,89.56,0.09,100.53,3.96,25.5
2017,3,10,3,1.05,-0.17,91.5,0.11,100.43,4.02,38.36
2017,3,10,4,0.72,-0.2,93.5,0.1,100.34,4.53,50.81
2017,3,10,5,0.34,-0.39,94.75,0.15,100.25,4.57,56.23
2017,3,10,6,0.2,-0.62,94.06,0.37,100.3,4.16,39.97
2017,3,10,7,0.09,-1.27,90.38,0.79,100.23,5.46,39.89
2017,3,10,8,-0.02,-1.79,87.62,1.01,100.17,6.24,32.58
2017,3,10,9,0.03,-2.19,84.69,1.22,100.15,6.7,19.49
2017,3,10,10,0.2,-2.52,81.62,1.22,100.11,6.94,8.93
2017,3,10,11,0.37,-2.76,79.19,0.91,100.07,7.15,355.55
2017,3,10,12,0.58,-2.92,77,0.51,100,7.52,344.77
2017,3,10,13,0.8,-3.05,75,0.2,99.93,7.72,336.06
2017,3,10,14,1.27,-3.15,71.94,0.04,99.9,8.08,328.25
2017,3,10,15,1.51,-3.58,68.44,0.02,99.95,8.99,319.72
2017,3,10,16,0.8,-4.63,66.44,0.02,100.05,9.88,315.03
2017,3,10,17,-0.77,-5.85,68,0.01,100.18,10.07,315.53
2017,3,10,18,-2.15,-6.75,70.81,0,100.31,10.02,318.51
2017,3,10,19,-3.2,-7.64,71.88,0,100.41,10.28,317.65
2017,3,10,20,-4.18,-8.51,72.62,0,100.51,10.51,313.49
2017,3,10,21,-5.09,-9.52,72,0,100.59,10.76,309.93
2017,3,10,22,-5.93,-10.82,68.81,0,100.64,11.25,308.77
2017,3,10,23,-6.74,-11.88,66.75,0,100.7,11.4,307.87
2017,3,11,0,-7.28,-12.42,66.56,0,100.74,11.22,307.19
2017,3,11,1,-7.53,-12.77,65.81,0,100.78,11.08,307.44
2017,3,11,2,-7.75,-13,65.69,0.01,100.82,10.86,308.78
2017,3,11,3,-7.93,-13.1,66,0.01,100.89,10.58,309.94
2017,3,11,4,-8.2,-13.27,66.56,0,100.99,9.97,310.2
2017,3,11,5,-8.48,-13.49,66.81,0,101.07,9.38,309.52
2017,3,11,6,-8.56,-13.58,66.81,0,101.14,8.78,307.7
2017,3,11,7,-7.9,-13.31,64.69,0,101.21,8.54,305.09
2017,3,11,8,-7.23,-12.98,62.94,0,101.25,8.47,302.11
2017,3,11,9,-6.53,-12.58,61.5,0,101.25,8.5,298.61
2017,3,11,10,-5.91,-12.13,60.75,0,101.23,8.59,296.05
2017,3,11,11,-5.24,-11.61,60.12,0,101.2,8.77,293.8
2017,3,11,12,-4.63,-11.11,59.75,0,101.16,9.04,291.71
2017,3,11,13,-4.13,-10.66,59.56,0,101.11,9.43,290.76
2017,3,11,14,-3.86,-10.38,59.69,0,101.1,9.88,291.57
2017,3,11,15,-3.83,-10.29,60.06,0,101.15,10.26,294.48
2017,3,11,16,-4.07,-10.28,61.31,0,101.2,10.04,297.58
2017,3,11,17,-4.58,-10.1,65.06,0,101.26,9.34,299.74
2017,3,11,18,-5.06,-9.85,69.31,0,101.31,8.81,301.29
2017,3,11,19,-5.24,-9.81,70.69,0,101.39,8.87,303.72
2017,3,11,20,-5.67,-10.09,71.56,0,101.4,8.97,309.13
2017,3,11,21,-6.02,-10.64,70.25,0,101.44,9.43,312.04
2017,3,11,22,-6.61,-11.27,69.88,0,101.5,9.36,311.11
2017,3,11,23,-7.11,-11.68,70.19,0,101.56,8.98,307.72
2017,3,12,0,-7.55,-11.99,70.81,0,101.61,8.9,304.71
2017,3,12,1,-7.88,-12.13,71.88,0,101.64,8.82,304.46
2017,3,12,2,-8.3,-12.29,73.5,0,101.63,8.46,306.02
2017,3,12,3,-8.85,-12.42,76.19,0,101.64,7.91,307.21
2017,3,12,4,-9.33,-12.67,77.81,0,101.66,7.43,309.5
2017,3,12,5,-9.56,-12.75,78.75,0,101.67,7.01,312.42
2017,3,12,6,-9.43,-12.78,77.62,0,101.7,6.94,315.09
2017,3,12,7,-7.97,-12.54,69.94,0,101.71,7.37,318.52
2017,3,12,8,-6.91,-12.31,65.19,0,101.7,7.38,317.4
2017,3,12,9,-5.79,-11.81,62,0,101.69,7.45,312.41
2017,3,12,10,-4.8,-11.25,59.88,0,101.69,7.54,305.04
2017,3,12,11,-4.12,-10.84,58.62,0,101.68,7.63,298.3
2017,3,12,12,-3.24,-10.32,57,0,101.66,8,293.79
2017,3,12,13,-2.88,-10.06,56.62,0,101.63,8.38,292.41
2017,3,12,14,-2.84,-9.97,56.88,0,101.6,8.59,295.07
2017,3,12,15,-3.05,-9.99,57.75,0,101.61,8.67,299.75
2017,3,12,16,-3.43,-10.15,58.81,0,101.66,8.81,304.82
2017,3,12,17,-4.31,-10.32,62.38,0,101.74,8.52,310.54
2017,3,12,18,-5.31,-10.37,67.69,0,101.86,8.24,315.61
2017,3,12,19,-6.13,-10.58,71.44,0,101.98,7.86,319.36
2017,3,12,20,-7.13,-10.98,75.19,0,102.05,7.25,322.93
2017,3,12,21,-8.05,-11.24,79.38,0,102.09,6.8,324.63
2017,3,12,22,-8.63,-11.35,82.56,0,102.11,6.6,324.3
2017,3,12,23,-8.98,-11.41,84.56,0,102.11,6.22,325.17
2017,3,13,0,-9.25,-11.33,87.25,0,102.11,5.66,327.23
2017,3,13,1,-9.56,-11.27,90.12,0,102.13,5.3,323.33
2017,3,13,2,-9.9,-11.21,93.31,0,102.17,5.09,314.88
2017,3,13,3,-10.19,-11.24,95.56,0,102.2,4.92,313.91
2017,3,13,4,-10.44,-11.31,97.12,0,102.24,4.71,316.81
2017,3,13,5,-10.63,-11.38,98.12,0,102.3,4.43,323.11
2017,3,13,6,-9.9,-11.16,93.81,0,102.34,3.76,335.46
2017,3,13,7,-7.38,-11.33,74.12,0,102.38,3.28,354.81
2017,3,13,8,-5.6,-11.32,63.62,0,102.43,2.68,351.78
2017,3,13,9,-3.95,-11.18,56.06,0,102.4,2.05,346.55
2017,3,13,10,-2.52,-11.18,49.81,0,102.34,1.38,330.54
2017,3,13,11,-1.07,-11.06,44.69,0,102.27,0.9,279.54
2017,3,13,12,0.08,-10.47,42.81,0,102.18,1.19,224.2
2017,3,13,13,0.66,-9.45,44.81,0,102.08,1.88,197.45
2017,3,13,14,0.75,-8.69,47.5,0,101.98,2.45,179.82
2017,3,13,15,0.35,-8.11,51.31,0,101.94,3.06,172.66
2017,3,13,16,-0.59,-7.39,58.75,0,101.95,3.54,167.5
2017,3,13,17,-2.26,-6.52,72.56,0,101.96,4.16,158.54
2017,3,13,18,-3.18,-6.57,78.06,0,101.97,4.35,150.49
2017,3,13,19,-3.52,-6.54,80.62,0,101.92,4.14,139.13
2017,3,13,20,-3.79,-6.49,82.81,0,101.81,4.26,128.82
2017,3,13,21,-3.53,-6.34,82.06,0.03,101.72,4.38,121.88
2017,3,13,22,-3.18,-5.79,83.31,0.18,101.6,4.34,110.98
2017,3,13,23,-2.88,-4.96,86.88,0.61,101.58,4.03,107.59
2017,3,14,0,-2.7,-4.23,90.88,0.87,101.5,4.61,85.24
2017,3,14,1,-2.56,-3.66,93.94,0.99,101.35,5.75,64.9
2017,3,14,2,-2.37,-3.27,95.38,1.2,101.15,6.93,60.2
2017,3,14,3,-2.19,-3.03,95.62,1.34,100.92,7.85,56.4
2017,3,14,4,-2.05,-2.87,95.88,1.76,100.66,8.39,52.56
2017,3,14,5,-1.88,-2.7,95.88,1.95,100.42,9.89,51.28
2017,3,14,6,-1.58,-2.35,96.12,2.74,100.13,11.63,53.77
2017,3,14,7,-1.29,-2.09,95.81,4.59,99.92,12.37,55.45
2017,3,14,8,-0.91,-1.67,95.88,5.68,99.59,13.61,55.64
2017,3,14,9,-0.5,-1.15,96.19,5.97,99.17,14.25,54.69
2017,3,14,10,-0.01,-0.6,95.88,5.53,98.74,14.49,52.16
2017,3,14,11,0.41,-0.11,96.19,4.13,98.32,14.26,46.22
2017,3,14,12,0.53,0.08,96.69,2.27,97.94,13.2,34.73
2017,3,14,13,0.58,0.17,97,1.26,97.65,11.96,18.43
2017,3,14,14,0.53,0.12,96.94,0.92,97.55,11.52,352.95
2017,3,14,15,0.36,-0.04,96.94,0.48,97.61,12.58,329.88
2017,3,14,16,0.32,-0.11,96.81,0.25,97.76,11.96,315.58
2017,3,14,17,0.14,-0.42,95.88,0.1,97.97,12.33,309.09
2017,3,14,18,-1.45,-2.31,95.19,0.01,98.24,12.45,302.96
2017,3,14,19,-3.42,-4.44,94.88,0,98.49,12.36,299.09
2017,3,14,20,-4.6,-5.64,95.06,0,98.7,11.72,296.27
2017,3,14,21,-5.6,-6.62,95.62,0,98.84,11.19,293.67
2017,3,14,22,-6.81,-7.85,95.81,0,98.92,10.86,295.07
2017,3,14,23,-7.95,-8.94,96.31,0,98.95,10.33,295.96
2017,3,15,0,-8.69,-9.62,96.81,0,99.02,9.7,292.79
2017,3,15,1,-9.13,-10.01,97.31,0,99.12,9.15,286.56
2017,3,15,2,-9.36,-10.19,97.62,0,99.2,8.85,282.07
2017,3,15,3,-9.34,-10.22,97.12,0,99.25,8.94,282.52
2017,3,15,4,-9.13,-10.09,96.44,0,99.28,8.91,282.26
2017,3,15,5,-8.95,-9.99,95.94,0,99.31,8.89,280.03
2017,3,15,6,-8.81,-9.84,95.88,0.01,99.34,8.76,276.5
2017,3,15,7,-7.96,-9.19,94.25,0.01,99.38,8.92,273.92
2017,3,15,8,-7.08,-8.56,92,0.01,99.4,9.35,273.74
2017,3,15,9,-6.47,-8.12,90.75,0.02,99.4,9.72,275.44
2017,3,15,10,-6.13,-7.89,89.88,0.03,99.39,9.89,277.81
2017,3,15,11,-5.85,-7.67,89.38,0.05,99.38,9.82,278.74
2017,3,15,12,-5.63,-7.48,89.12,0.06,99.36,9.9,279.22
2017,3,15,13,-5.42,-7.25,89.25,0.07,99.34,10.09,280.94
2017,3,15,14,-5.37,-7.1,90,0.07,99.36,10.15,283.17
2017,3,15,15,-5.32,-6.98,90.56,0.05,99.43,10.2,285.37
2017,3,15,16,-5.46,-7.06,91,0.03,99.55,10.17,287.99
2017,3,15,17,-5.81,-7.25,92.31,0.02,99.69,10.03,289.56
2017,3,15,18,-6.05,-7.35,93.44,0.01,99.82,9.9,290.37
2017,3,15,19,-6.08,-7.31,94,0.01,99.92,9.64,290.14
2017,3,15,20,-6.17,-7.24,95.31,0.01,99.98,9.36,287.54
2017,3,15,21,-6.13,-7.15,95.62,0,100.04,9.41,286.1
2017,3,15,22,-6.09,-7.12,95.56,0,100.09,9.47,283.06
2017,3,15,23,-6.08,-7.17,95.06,0,100.14,9.82,281.28
2017,3,16,0,-6.13,-7.23,95.12,0,100.21,9.71,279.17
2017,3,16,1,-6.31,-7.38,95.5,0,100.27,9.64,279
2017,3,16,2,-6.64,-7.63,96.06,0,100.31,9.12,277.38
2017,3,16,3,-7.04,-7.92,97.12,0,100.36,8.66,275.43
2017,3,16,4,-7.42,-8.22,97.75,0,100.42,8.42,275.32
2017,3,16,5,-7.77,-8.52,98.25,0,100.46,8.25,276.47
2017,3,16,6,-7.85,-8.59,98.44,0,100.5,8,278.93
2017,3,16,7,-6.52,-7.52,96.12,0,100.56,7.73,282.08
2017,3,16,8,-4.88,-6.44,91.19,0,100.6,8.4,288.1
2017,3,16,9,-3.85,-5.81,88,0,100.63,8.81,292.79
2017,3,16,10,-3.14,-5.22,86.94,0,100.63,8.85,293.58
2017,3,16,11,-2.41,-4.56,86.25,0,100.63,8.94,292.71
2017,3,16,12,-1.68,-3.91,85.5,0,100.62,9.14,291.78
2017,3,16,13,-1.27,-3.5,85.19,0,100.6,9.31,291.94
2017,3,16,14,-0.94,-3.08,85.69,0,100.61,9.21,292.59
2017,3,16,15,-0.83,-2.83,86.62,0,100.63,8.98,294.67
2017,3,16,16,-0.96,-2.72,88.31,0,100.69,8.8,298.7
2017,3,16,17,-1.44,-3.02,89.81,0,100.77,8.76,304.5
2017,3,16,18,-2.02,-3.42,91.25,0,100.88,8.52,309.94
2017,3,16,19,-2.42,-3.76,91.94,0,100.98,8.17,313.26
2017,3,16,20,-2.88,-4.17,92.5,0,101.03,7.75,312.67
2017,3,16,21,-3.62,-4.81,93.5,0,101.04,7.4,307.75
2017,3,16,22,-4.44,-5.45,95.25,0,101.06,7.23,301.44
2017,3,16,23,-5.02,-5.88,96.69,0,101.1,7.38,297
2017,3,17,0,-5.42,-6.18,97.56,0,101.15,7.36,293.79
2017,3,17,1,-5.85,-6.56,98.06,0,101.19,7.24,290.58
2017,3,17,2,-6.31,-7,98.44,0,101.24,6.98,286.91
2017,3,17,3,-6.97,-7.59,99.19,0,101.28,6.7,283.63
2017,3,17,4,-7.93,-8.48,100,0,101.34,6.78,279.63
2017,3,17,5,-8.71,-9.2,100,0,101.41,6.99,274.94
2017,3,17,6,-8.47,-9.04,100,0,101.49,6.96,271.8
2017,3,17,7,-5.98,-6.95,96.25,0,101.56,5.84,271
2017,3,17,8,-3.42,-4.74,92.69,0,101.6,5.52,273.65
2017,3,17,9,-1.07,-3.06,86.75,0,101.61,6.53,285.2
2017,3,17,10,0.19,-1.96,85.25,0,101.57,6.77,289.42
2017,3,17,11,0.98,-1.32,84.56,0,101.53,6.67,290.28
2017,3,17,12,1.56,-1.07,82.56,0,101.48,6.75,291.16
2017,3,17,13,2.11,-0.95,80.06,0,101.42,6.73,292.37
2017,3,17,14,2.56,-0.95,77.44,0,101.37,6.62,293.21
2017,3,17,15,2.74,-0.86,77,0,101.35,6.03,292.15
2017,3,17,16,2.43,-0.21,82.56,0,101.36,5.31,284.67
2017,3,17,17,0.19,-1.17,90.44,0,101.42,6.05,274.81
2017,3,17,18,-1.85,-2.65,95.5,0,101.47,6.84,271.51
2017,3,17,19,-2.32,-2.94,97.31,0,101.51,6.51,275.3
2017,3,17,20,-2.82,-3.35,98.31,0,101.5,5.39,284.28
2017,3,17,21,-2.91,-3.56,97.38,0,101.49,4.36,291.32
2017,3,17,22,-3.31,-3.84,98.62,0,101.52,4.27,295.68
2017,3,17,23,-3.88,-4.17,100,0,101.49,4.12,322
2017,3,18,0,-4.55,-4.78,100,0,101.42,4.65,359.23
2017,3,18,1,-4.14,-4.76,98.75,0,101.43,4.47,15.2
2017,3,18,2,-4.45,-5.08,98.69,0,101.44,4.01,23.92
2017,3,18,3,-5.63,-6.05,100,0,101.43,4.52,34.57
2017,3,18,4,-6.29,-6.74,100,0,101.39,5.61,46.97
2017,3,18,5,-6.31,-6.8,100,0,101.39,5.68,55.59
2017,3,18,6,-5.38,-6.16,98.44,0,101.4,5.31,63.06
2017,3,18,7,-2.3,-3.74,91.81,0,101.38,4.52,68.93
2017,3,18,8,0.23,-1.74,86.69,0.01,101.38,4.93,81.07
2017,3,18,9,2.04,-0.66,82.38,0.01,101.36,6.11,92.34
2017,3,18,10,3.01,-0.46,78,0.05,101.32,6.46,96.74
2017,3,18,11,3.46,-0.38,75.94,0.09,101.27,6.55,96.17
2017,3,18,12,3.47,-0.12,77.38,0.09,101.22,6.68,93.28
2017,3,18,13,3.38,0.23,79.88,0.12,101.18,6.8,87.7
2017,3,18,14,3.19,0.57,82.81,0.1,101.17,7.01,82.95
2017,3,18,15,2.87,0.94,87.06,0.08,101.16,6.76,77.59
2017,3,18,16,2.31,1.03,91.25,0.06,101.17,6.42,73.24
2017,3,18,17,1.33,0.51,94.12,0.05,101.2,7.15,73.17
2017,3,18,18,0.58,-0.13,94.81,0.04,101.25,7.66,73.47
2017,3,18,19,0.33,-0.52,93.88,0.02,101.29,8.03,72.55
2017,3,18,20,0.05,-0.91,93.12,0.01,101.3,8.12,69.26
2017,3,18,21,-0.33,-1.27,93.44,0.01,101.27,7.95,63.64
2017,3,18,22,-0.73,-1.62,94.06,0.01,101.23,7.85,57.69
2017,3,18,23,-0.94,-1.89,93.88,0.03,101.22,7.44,50.8
2017,3,19,0,-1.08,-2.09,93.56,0.03,101.22,6.98,41.14
2017,3,19,1,-1.22,-2.28,93.31,0.02,101.21,6.96,34.44
2017,3,19,2,-1.29,-2.47,92.56,0.01,101.18,7.52,33.21
2017,3,19,3,-1.27,-2.55,91.81,0.01,101.18,7.86,30.77
2017,3,19,4,-1.4,-2.68,91.81,0,101.19,7.93,27.52
2017,3,19,5,-1.6,-2.83,92.31,0,101.21,7.8,24
2017,3,19,6,-1.55,-2.85,91.75,0,101.25,7.16,17.92
2017,3,19,7,-0.25,-2.31,85.94,0,101.3,7.68,19.36
2017,3,19,8,1.29,-1.82,79.56,0,101.33,8.49,24.68
2017,3,19,9,2.55,-1.59,73.94,0,101.35,8.48,21.27
2017,3,19,10,3.58,-1.63,68.56,0,101.33,8.45,15.22
2017,3,19,11,4.5,-1.68,64,0,101.29,8.45,9.69
2017,3,19,12,5.19,-1.68,61,0,101.24,8.25,6.31
2017,3,19,13,5.54,-1.57,60,0,101.17,7.83,4.69
2017,3,19,14,5.53,-1.42,60.75,0,101.13,7.45,3.73
2017,3,19,15,5.13,-1.27,63.19,0,101.13,7.12,2.14
2017,3,19,16,4.23,-0.75,69.94,0,101.15,6.58,357.55
2017,3,19,17,1.37,-0.95,84.5,0,101.19,6.53,349.59
2017,3,19,18,-0.7,-2.03,90.88,0,101.22,7.07,344.87
2017,3,19,19,-0.74,-1.9,92.25,0,101.26,7.1,342.66
2017,3,19,20,-1.07,-1.88,94.88,0,101.25,6.65,340.74
2017,3,19,21,-1.5,-1.99,97.62,0,101.21,6.33,338.43
2017,3,19,22,-1.7,-2.12,98.25,0,101.16,6.13,337.43
2017,3,19,23,-1.92,-2.38,98.12,0,101.14,6.01,337.84
2017,3,20,0,-2.09,-2.74,96.75,0,101.14,6.21,339.31
2017,3,20,1,-2.18,-3.08,95,0,101.13,6.44,338.57
2017,3,20,2,-2.38,-3.39,94.38,0,101.11,6.45,334.71
2017,3,20,3,-2.6,-3.74,93.56,0,101.11,6.4,333.4
2017,3,20,4,-2.85,-4.08,92.94,0,101.15,6.32,331.88
2017,3,20,5,-3.17,-4.52,92.25,0,101.19,6.22,330.76
2017,3,20,6,-2.67,-4.61,87.94,0,101.2,5.82,331.61
2017,3,20,7,-0.42,-3.95,76.69,0,101.19,5.68,338.02
2017,3,20,8,2.23,-3.29,66.5,0,101.15,6.47,350.06
2017,3,20,9,4.25,-2.99,58.94,0,101.07,6.25,355.55
2017,3,20,10,5.77,-2.88,53.5,0,100.98,5.52,354.97
2017,3,20,11,7.08,-2.56,50.06,0,100.94,5.22,342.84
2017,3,20,12,8.01,-2.06,48.88,0,100.92,5.33,328.66
2017,3,20,13,8.48,-1.52,49.25,0,100.84,5.49,324.32
2017,3,20,14,8.51,-0.98,51.25,0,100.78,5.48,324.7
2017,3,20,15,7.9,-0.25,56.31,0,100.74,5.25,324.02
2017,3,20,16,6.39,1.26,69.81,0,100.7,5.39,320.24
2017,3,20,17,3.28,0.64,82.81,0,100.71,6.66,318.42
2017,3,20,18,0.91,-0.86,87.81,0,100.69,6.96,325.76
2017,3,20,19,0.3,-1.24,89.25,0,100.68,6.92,324.46
2017,3,20,20,0.22,-1.24,89.69,0,100.68,7.22,317.33
2017,3,20,21,-0.02,-1.29,90.88,0,100.59,6.92,321.14
2017,3,20,22,0.15,-1.1,91.06,0,100.58,6.92,316.33
2017,3,20,23,0.06,-1.07,91.94,0,100.56,6.32,318.11
2017,3,21,0,-0.23,-1.14,93.56,0,100.54,6.17,318.6
2017,3,21,1,-0.72,-1.38,95.75,0,100.5,6,323.15
2017,3,21,2,-0.88,-1.59,95.5,0,100.47,5.97,321.32
2017,3,21,3,-1.05,-1.81,95.25,0,100.47,5.79,319.87
2017,3,21,4,-0.72,-1.79,92.81,0,100.45,5.27,322.71
2017,3,21,5,-0.63,-1.82,91.94,0,100.46,4.81,322.59
2017,3,21,6,0.25,-1.28,89.31,0,100.47,4.39,322.52
2017,3,21,7,2.6,-0.63,79.06,0,100.47,2.71,318.39
2017,3,21,8,5.16,0.43,71.44,0,100.45,1.93,320.76
2017,3,21,9,8.22,0.71,59,0,100.42,2.12,319.33
2017,3,21,10,9.71,1.55,56.69,0,100.42,3.07,301.99
2017,3,21,11,10.8,2.41,56.06,0,100.38,3.88,299.14
2017,3,21,12,11.69,3.03,55.25,0,100.31,4.27,298.77
2017,3,21,13,12.19,3.49,55.19,0,100.23,4.6,299.7
2017,3,21,14,12.27,3.9,56.56,0,100.17,4.78,302.18
2017,3,21,15,11.83,4.37,60.12,0,100.18,5.15,301.16
2017,3,21,16,10.71,5.26,69,0,100.22,5.34,298.03
2017,3,21,17,7.51,4.84,83.19,0,100.27,6.14,299.73
2017,3,21,18,4.71,3.42,91.25,0,100.3,6.84,304.02
2017,3,21,19,4.11,3.11,93.06,0,100.34,6.79,307.66
2017,3,21,20,3.32,2.6,95,0,100.32,5.58,311.48
2017,3,21,21,3.52,2.44,92.56,0,100.23,4.06,316.25
2017,3,21,22,3.4,2.08,91.06,0,100.16,3.52,313.02
2017,3,21,23,2.54,1.68,94,0,100.16,4.53,300.95
2017,3,22,0,1.96,1.48,96.56,0,100.18,6.14,303.33
2017,3,22,1,2.13,1.05,92.44,0,100.21,7.63,314.59
2017,3,22,2,1.76,0.12,88.81,0,100.23,8.3,321.65
2017,3,22,3,0.93,-0.74,88.44,0,100.24,7.56,320.83
2017,3,22,4,0.04,-1.6,88.62,0,100.3,7.96,315.36
2017,3,22,5,-0.3,-2.82,83.06,0,100.44,9.63,315.07
2017,3,22,6,-0.51,-4.87,72.19,0,100.62,11.4,318.58
2017,3,22,7,-0.46,-7.14,59.5,0,100.79,12.49,322.04
2017,3,22,8,-0.5,-8.22,54.5,0,100.92,12.88,323.04
2017,3,22,9,-0.21,-8.94,50.12,0,101.02,13.08,322.28
2017,3,22,10,-0.13,-9.59,47.06,0,101.1,13.17,322.16
2017,3,22,11,-0.38,-10.13,45.88,0,101.19,13.14,323.31
2017,3,22,12,-0.6,-10.6,44.75,0,101.25,13,325.38
2017,3,22,13,-0.81,-10.87,44.44,0,101.3,12.9,326.56
2017,3,22,14,-1.25,-10.97,45.69,0,101.4,12.67,326.5
2017,3,22,15,-1.91,-11.09,47.62,0,101.52,12.24,326.11
2017,3,22,16,-2.79,-11.31,50.25,0,101.66,11.75,326.83
2017,3,22,17,-4,-11.6,54.19,0,101.78,11.18,328.11
2017,3,22,18,-5.02,-11.44,59.94,0,101.88,10.15,327.86
2017,3,22,19,-5.42,-11.16,63.62,0,101.96,9.5,327.25
2017,3,22,20,-5.67,-11.09,65.5,0,102.02,9.05,327.09
2017,3,22,21,-5.87,-11.05,66.81,0,102.07,8.49,326.44
2017,3,22,22,-6.03,-10.96,68.38,0,102.12,7.88,325.38
2017,3,22,23,-6.13,-10.85,69.56,0,102.16,7.46,325.03
2017,3,23,0,-6.1,-10.56,71.12,0,102.19,6.9,325.14
2017,3,23,1,-6.02,-10.11,73.5,0,102.22,6.23,325.37
2017,3,23,2,-5.93,-9.75,75.38,0,102.26,5.85,326.5
2017,3,23,3,-5.88,-9.49,76.75,0,102.31,5.43,328.05
2017,3,23,4,-5.85,-9.36,77.5,0,102.4,5.02,328.76
2017,3,23,5,-5.9,-9.29,78.31,0,102.48,4.76,326.78
2017,3,23,6,-5.35,-9.74,71.75,0,102.56,4.68,326.44
2017,3,23,7,-3.78,-11.22,55.12,0,102.62,5.49,335.55
2017,3,23,8,-2.24,-11.82,45.94,0,102.65,5.61,337.47
2017,3,23,9,-0.77,-11.63,41.44,0,102.65,5.32,331.52
2017,3,23,10,0.69,-11.1,38.75,0,102.61,5.21,321.94
2017,3,23,11,2.03,-10.42,37.44,0,102.55,5.25,314.04
2017,3,23,12,3.07,-9.65,37.12,0,102.49,5.41,309.37
2017,3,23,13,3.74,-8.89,37.81,0,102.42,5.44,309.17
2017,3,23,14,4.01,-8.18,39.38,0,102.39,5.34,311.8
2017,3,23,15,3.83,-7.45,42.38,0,102.39,5.11,314.32
2017,3,23,16,3.14,-5.94,50.62,0,102.41,4.59,317.27
2017,3,23,17,0.44,-4.26,70.25,0,102.45,4.23,323.87
2017,3,23,18,-1.1,-6.12,68.06,0,102.47,3.75,334.56
2017,3,23,19,-0.76,-6.38,64.81,0,102.5,3.06,348.95
2017,3,23,20,-0.78,-6.33,65.19,0,102.55,2.87,3.12
2017,3,23,21,-0.43,-6.57,62.12,0,102.53,2.29,24.2
2017,3,23,22,-0.45,-6.48,62.69,0,102.43,1.9,98.03
2017,3,23,23,-1.17,-5.17,74.12,0,102.35,3.06,131.38
2017,3,24,0,-1.55,-4.72,79.31,0,102.35,3.64,151.51
2017,3,24,1,-1.6,-4.06,83.94,0,102.3,5.17,170.88
2017,3,24,2,-1.63,-3.53,87.75,0,102.28,5.72,188.16
